,bm
2013-01-11,0.0037039029999999997
2013-01-14,-0.00276651
2013-01-15,-0.0027765240000000003
2013-01-16,0.000928867
2013-01-17,0.0
2013-01-18,0.0064866590000000005
2013-01-21,-0.001841719
2013-01-22,-0.008301862
2013-01-23,-0.0018605639999999999
2013-01-24,0.000930838
2013-01-25,0.004656923
2013-01-28,0.01019399
2013-01-29,0.0
2013-01-30,0.0036699209999999996
2013-01-31,0.00274122
2013-02-01,0.000912779
2013-02-04,0.00546477
2013-02-05,0.005435069
2013-02-06,0.001801896
2013-02-18,0.0053959659999999994
2013-02-19,0.0
2013-02-20,-0.005367005
2013-02-21,0.001798655
2013-02-22,0.0017954260000000001
2013-02-23,-0.009858277
2013-02-25,-0.0036201040000000003
2013-02-26,0.005449885
2013-02-27,0.000904533
2013-03-01,-0.009025744
2013-03-04,0.014572721
2013-03-05,-0.008977129
2013-03-06,0.007246759
2013-03-07,0.00359731
2013-03-08,0.0017922079999999998
2013-03-11,-0.005367005
2013-03-12,-0.001798655
2013-03-13,0.001801896
2013-03-14,-0.010791931000000001
2013-03-15,-0.005454834
2013-03-18,-0.006397722
2013-03-19,0.000918848
2013-03-20,-0.003676667
2013-03-21,0.010149311999999999
2013-03-22,-0.003653158
2013-03-25,0.000915479
2013-03-26,0.001831599
2013-03-27,0.00274122
2013-03-28,0.004559285
2013-03-29,-0.0018149779999999999
2013-04-01,0.0018182779999999998
2013-04-02,-0.011796208999999998
2013-04-03,-0.008266055999999999
2013-04-08,-0.004628708
2013-04-09,0.0037211270000000003
2013-04-10,0.008340325
2013-04-11,-0.0027563379999999997
2013-04-12,-0.013824443999999998
2013-04-15,0.009343917
2013-04-16,-0.008332611
2013-04-17,0.01307259
2013-04-18,0.02396206
2013-04-19,-0.0026992759999999996
2013-04-22,-0.000903716
2013-04-23,0.001806782
2013-04-24,0.006313471
2013-04-25,0.0017922079999999998
2013-04-26,0.006260376
2013-04-29,0.0017778720000000002
2013-04-30,0.008873582
2013-05-02,0.002637548
2013-05-03,-0.001754479
2013-05-06,0.0052726890000000005
2013-05-07,0.017483445
2013-05-08,-0.0017183029999999998
2013-05-09,-0.0034425209999999996
2013-05-10,0.001727206
2013-05-13,0.001724228
2013-05-14,0.006882865
2013-05-15,0.001709494
2013-05-16,-0.005117573
2013-05-17,0.000856593
2013-05-20,0.005141661
2013-05-21,-0.012787321
2013-05-22,-0.015544856000000001
2013-05-23,-0.0035089590000000003
2013-05-24,0.010563945
2013-05-27,-0.0008722269999999999
2013-05-28,0.0008729889999999999
2013-05-29,0.0017422520000000001
2013-05-30,-0.018260734
2013-05-31,0.004427810999999999
2013-06-03,-0.002644529
2013-06-04,-0.006190656
2013-06-05,-0.0044475140000000005
2013-06-06,0.01072443
2013-06-07,0.0
2013-06-10,-0.011493739
2013-06-11,-0.013418645
2013-06-13,-0.0054400030000000005
2013-06-14,0.005469758000000001
2013-06-17,0.006347816
2013-06-18,-0.009009481
2013-06-19,-0.016364502
2013-06-20,-0.01293736
2013-06-21,-0.001872757
2013-06-24,0.00562644
2013-06-25,0.008397156999999999
2013-06-26,0.006474656999999999
2013-06-27,0.007353334
2013-06-28,0.015510618
2013-07-01,-0.008085549000000001
2013-07-02,-0.005435069
2013-07-03,0.006374414
2013-07-04,0.014480416999999999
2013-07-05,-0.018733139
2013-07-08,0.013635935
2013-07-09,0.017938176
2013-07-10,0.007928817
2013-07-11,0.002621412
2013-07-12,0.002616762
2013-07-15,-0.0017392220000000001
2013-07-16,0.003484505
2013-07-17,-0.012153418000000001
2013-07-18,-0.013180611000000002
2013-07-19,0.006232508
2013-07-22,0.00531002
2013-07-23,0.0
2013-07-24,0.003521315
2013-07-25,-0.0052634380000000005
2013-07-26,0.000882996
2013-07-29,0.003524414
2013-07-30,-0.007024071
2013-07-31,0.000883102
2013-08-01,-0.0017668789999999998
2013-08-02,-0.001770007
2013-08-05,-0.015070611999999999
2013-08-06,-0.009900382
2013-08-07,-0.0018182779999999998
2013-08-08,0.00182159
2013-08-09,0.006362823
2013-08-12,0.0036135629999999998
2013-08-13,-0.012601933999999999
2013-08-14,-0.0036442009999999997
2013-08-15,0.007317372
2013-08-16,-0.003633257
2013-08-19,-0.010026738
