,bm
2013-12-11,0.0008633660000000001
2013-12-12,-0.007778536999999999
2013-12-13,-0.000871536
2013-12-16,-0.007846355
2013-12-17,0.005272995
2013-12-18,-0.0034961709999999997
2013-12-19,0.006139224
2013-12-20,0.001744592
2013-12-23,0.0069619140000000005
2013-12-24,-0.000862621
2013-12-25,0.0008633660000000001
2013-12-26,0.0
2013-12-27,0.007778536999999999
2013-12-30,0.00857658
2013-12-31,-0.001699469
2014-01-02,-0.0025567
2014-01-03,-0.01195552
2014-01-06,-0.002592134
2014-01-07,0.0
2014-01-08,0.001734008
2014-01-09,-0.0043253779999999995
2014-01-10,0.0
2014-01-13,0.0060805469999999995
2014-01-14,-0.001725885
2014-01-15,0.010379625
2014-01-16,0.00256772
2014-01-17,0.001708836
2014-01-20,0.002556775
2014-01-21,-0.004251824
2014-01-22,0.001708836
2014-01-23,-0.002556775
2014-01-24,0.0025633279999999997
2014-01-27,-0.01790374
2014-02-05,-0.031249196
2014-02-06,0.003583888
2014-02-07,0.010715475
2014-02-10,0.0
2014-02-11,0.006182605999999999
2014-02-12,0.010536727
2014-02-13,-0.002607789
2014-02-14,0.009582588000000001
2014-02-17,0.0
2014-02-18,0.003450922
2014-02-19,0.0
2014-02-20,-0.008598696999999999
2014-02-21,0.009541032
2014-02-24,-0.005155208
2014-02-25,0.004317913
2014-02-26,0.004299349
2014-02-27,-0.0017132229999999998
2014-03-03,-0.006002335
2014-03-04,-0.004314185
2014-03-05,0.010397623
2014-03-06,0.014581034
2014-03-07,0.004226661
2014-03-10,-0.005893252
2014-03-11,0.005081005
2014-03-12,-0.009267738000000001
2014-03-13,0.016156511000000002
2014-03-14,-0.010040891
2014-03-17,-0.0016914999999999999
2014-03-18,0.005928188
2014-03-19,-0.002526571
2014-03-20,-0.012656513000000001
2014-03-21,0.0
2014-03-24,0.0025633279999999997
2014-03-25,0.00852539
2014-03-26,0.009296983
2014-03-27,0.0016759189999999999
2014-03-28,0.001673115
2014-03-31,0.003338578
2014-04-01,0.008319700000000001
2014-04-02,0.0033000140000000004
2014-04-03,-0.0024683929999999997
2014-04-07,-0.002472465
2014-04-08,0.0049592279999999996
2014-04-09,0.00328916
2014-04-10,0.003278376
2014-04-11,-0.000817421
2014-04-14,-0.001634159
2014-04-15,0.004912523
2014-04-16,-0.000813409
2014-04-17,-0.002448259
2014-04-18,0.006542694
2014-04-21,0.0
2014-04-22,0.003249079
2014-04-23,-0.0016202789999999999
2014-04-24,0.001622908
2014-04-25,-0.017004925
2014-04-28,0.009061624
2014-04-29,0.0016314889999999999
2014-04-30,-0.005703931
2014-05-02,0.004918577
2014-05-05,-0.0016321729999999998
2014-05-06,0.005719925
2014-05-07,-0.002438315
2014-05-08,0.0073288
2014-05-09,-0.0064666490000000005
2014-05-12,-0.004882559
2014-05-13,0.004906516
2014-05-14,0.005696654000000001
2014-05-15,-0.000809484
2014-05-16,0.001618278
2014-05-19,0.0
2014-05-20,0.004042155
2014-05-21,-0.0048294670000000005
2014-05-22,0.013753225
2014-05-23,0.0015970029999999998
2014-05-26,0.004779433
2014-05-27,0.000793436
2014-05-28,0.009509771
2014-05-29,-0.004710094000000001
2014-05-30,-0.004732384
2014-06-03,0.000792807
2014-06-04,0.00395894
2014-06-05,0.0
2014-06-06,0.002365218
2014-06-09,0.003934023
2014-06-10,0.0062689980000000005
2014-06-11,-0.0007773
2014-06-12,-0.00233949
2014-06-13,-0.002343046
2014-06-16,0.0007834939999999999
2014-06-17,0.007042063
2014-06-18,0.0023303
2014-06-19,0.0069765619999999995
2014-06-20,-0.0030789999999999997
2014-06-23,-0.000772604
2014-06-24,0.001546404
2014-06-25,-0.002314118
2014-06-26,0.010827449
2014-06-27,0.0
2014-06-30,0.009180451
2014-07-01,0.009096937
2014-07-02,0.008265076
2014-07-03,0.008942871
2014-07-04,0.0
2014-07-07,-0.0014778760000000001
2014-07-08,0.0022182670000000003
2014-07-09,0.001476787
2014-07-10,0.007369405999999999
2014-07-11,-0.000731911
2014-07-14,0.005855959
2014-07-15,0.003639116
2014-07-16,-0.008701136
2014-07-17,-0.012437065
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.008889881
2014-07-24,0.004405774
2014-07-25,-0.010965217
2014-07-28,-0.002218453
2014-07-29,-0.000739298
2014-07-30,0.005929751
2014-07-31,-0.016211601000000003
2014-08-01,-0.007490845
2014-08-04,0.005282048
2014-08-05,-0.020269744
2014-08-06,0.006896369
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,0.005328149
2014-08-12,0.000755527
2014-08-13,0.009834993
2014-08-14,0.005242480999999999
2014-08-15,0.0
2014-08-18,-0.002980343
2014-08-19,0.012704783999999998
2014-08-20,0.003690145
2014-08-21,-0.001469541
2014-08-22,0.012517668999999999
2014-08-25,-0.001453509
2014-08-26,-0.000728712
2014-08-27,0.009474765
2014-08-28,0.001444798
2014-08-29,-0.00216407
2014-09-01,0.008671485
2014-09-02,-0.015043754
2014-09-03,0.007272936
2014-09-04,-0.003610211
2014-09-05,0.0
2014-09-09,0.003623292
2014-09-10,-0.008663437
2014-09-11,-0.003641762
2014-09-12,-0.009504272
2014-09-15,0.0
2014-09-16,-0.008116859
2014-09-17,0.007440684
2014-09-18,0.002214989
2014-09-19,0.002210094
2014-09-22,-0.015440172
2014-09-23,-0.0022416479999999997
2014-09-24,-0.0037426240000000004
2014-09-25,-0.009014928
2014-09-26,-0.0053060780000000005
2014-09-29,-0.0030503709999999996
2014-09-30,-0.0015279629999999998
2014-10-01,0.003062495
2014-10-02,0.0
2014-10-03,0.018320752
2014-10-06,-0.000750017
2014-10-07,-0.008252669
2014-10-08,-0.006050865999999999
2014-10-09,0.0045667170000000005
2014-10-13,-0.030303881
2014-10-14,0.008594385
2014-10-15,-0.006971155
2014-10-16,-0.001560877
2014-10-17,-0.010155771999999999
2014-10-20,0.019732211
2014-10-21,-0.004644475
2014-10-22,0.015552541999999999
2014-10-23,-0.0038285909999999997
2014-10-24,-0.007086569
2014-10-27,0.00317079
2014-10-28,0.017391851
2014-10-29,0.010101578
2014-10-30,-0.003077522
2014-10-31,0.007716626999999999
2014-11-03,0.004594152
2014-11-04,0.000760965
2014-11-05,-0.002284833
2014-11-06,-0.006106227
2014-11-07,0.0015354720000000002
2014-11-10,0.014571097
2014-11-11,-0.003024023
2014-11-12,-0.014403563000000001
2014-11-13,0.009998701
2014-11-14,0.000762223
2014-11-17,-0.00913237
2014-11-18,-0.003072797
2014-11-19,0.014638451
2014-11-20,0.011389459
2014-11-21,0.00075135
2014-11-24,0.002250549
2014-11-25,0.000747295
2014-11-26,0.0
2014-11-27,0.009723816
2014-11-28,0.0
2014-12-01,-0.010369719
2014-12-02,-0.014971173
2014-12-03,0.015957369
2014-12-04,0.0037408999999999997
2014-12-05,-0.003726958
2014-12-08,-0.007478193
2014-12-09,-0.002260725
2014-12-10,-0.013595083999999999
2014-12-11,-0.000766308
2014-12-12,0.000766895
2014-12-15,-0.003063384
2014-12-16,-0.008447876
2014-12-17,-0.015493016
2014-12-18,0.002360334
2014-12-19,0.023547762000000003
2014-12-22,0.012270495
2014-12-23,-0.003030895
2014-12-24,0.0075993580000000005
2014-12-25,0.0
2014-12-26,0.002262431
2014-12-27,0.002257324
2014-12-29,0.00900896
2014-12-30,-0.005208903
2014-12-31,0.0
2015-01-05,-0.004487637
2015-01-06,-0.024793269
2015-01-07,0.001542063
2015-01-08,0.02307678
2015-01-09,-0.00526373
2015-01-12,-0.006046223000000001
2015-01-13,0.0030405840000000003
2015-01-14,-0.005305806
2015-01-15,0.0030475359999999996
2015-01-16,-0.004559248
2015-01-19,0.011450325
2015-01-20,0.00754774
2015-01-21,0.007491198
2015-01-22,0.005203235
2015-01-23,0.016272707
2015-01-26,0.0
2015-01-27,0.0065501840000000006
2015-01-28,0.0
2015-01-29,-0.012291473
2015-01-30,-0.004392361
2015-02-02,0.002205869
2015-02-03,0.007337304
2015-02-04,0.010924911
2015-02-05,-0.004322739
2015-02-06,-0.005065672
2015-02-09,-0.003635758
2015-02-10,-0.003650785
2015-02-11,0.010988953000000001
2015-02-12,0.0
2015-02-13,0.006521705
2015-02-24,0.011519597
2015-02-25,0.007828565
2015-02-26,-0.007060975
2015-03-02,-0.0042673979999999995
2015-03-03,-0.001429711
2015-03-04,0.000715879
2015-03-05,-0.0035733859999999996
2015-03-06,0.0014341339999999999
2015-03-09,-0.01002802
2015-03-10,-0.002170753
2015-03-11,0.001449734
2015-03-12,0.008689305
2015-03-13,-0.002872061
2015-03-16,-0.007918745999999999
2015-03-17,0.003627843
2015-03-18,0.01084593
2015-03-19,0.010729558
2015-03-20,-0.001414852
2015-03-23,0.002835422
2015-03-24,-0.003534683
2015-03-25,-0.003545511
2015-03-26,-0.012099003
2015-03-27,-0.009366514
2015-03-30,0.000727853
2015-03-31,0.003633113
2015-04-01,-0.0057922880000000005
2015-04-02,0.012380981000000001
2015-04-07,0.001438262
2015-04-08,-0.008620645
2015-04-09,0.0014504329999999999
2015-04-10,0.007958846
2015-04-13,0.002872061
2015-04-14,-0.005011280999999999
2015-04-15,-0.012229567
2015-04-16,0.015294876
2015-04-17,-0.009326199
2015-04-20,-0.001447635
2015-04-21,0.0
2015-04-22,0.010151636
2015-04-23,0.026561802000000002
2015-04-24,0.009789586999999999
2015-04-27,0.007617129
2015-04-28,-0.002061845
2015-04-29,-0.011018122
2015-04-30,-0.0048751820000000005
2015-05-04,0.002099358
2015-05-05,-0.005585999
2015-05-06,0.001403921
2015-05-07,-0.011920828
2015-05-08,0.0007085780000000001
2015-05-11,0.004965084
2015-05-12,-0.0021171370000000003
2015-05-13,0.005657108
2015-05-14,-0.014064061000000001
2015-05-15,-0.001425952
2015-05-18,0.003570832
2015-05-19,0.014946534
2015-05-20,-0.007013147
2015-05-21,-0.009179609
2015-05-22,0.00783972
2015-05-25,0.0
2015-05-26,0.004243257
2015-05-27,0.0021126639999999998
2015-05-28,0.0049197220000000005
2015-05-29,-0.005595495
2015-06-01,-0.008438776
2015-06-02,-0.0014178620000000002
2015-06-03,-0.006392009000000001
2015-06-04,-0.019299389
2015-06-05,-0.002186576
2015-06-08,0.006574103
2015-06-09,-0.007981954
2015-06-10,0.004389145
2015-06-11,0.0029121390000000002
2015-06-12,-0.000725045
2015-06-15,-0.0021802189999999997
2015-06-16,-0.006554946999999999
2015-06-17,0.004398798
2015-06-18,-0.001461018
2015-06-22,0.013889403
2015-06-23,0.002884485
2015-06-24,0.0014372270000000001
2015-06-25,0.011486511999999999
2015-06-26,0.0
2015-06-29,-0.023420719
2015-06-30,0.008720874
2015-07-01,0.009364776
2015-07-02,0.000714346
2015-07-03,0.0
2015-07-06,-0.011412776000000001
2015-07-07,0.004328982
2015-07-08,-0.030172257
2015-07-09,-0.005925299
2015-07-13,0.014902441
2015-07-14,0.0
2015-07-15,0.002202631
2015-07-16,0.005128767
2015-07-17,-0.001457132
2015-07-20,-0.00729981
2015-07-21,0.009559358
2015-07-22,-0.012382737
2015-07-23,-0.009587561999999999
2015-07-24,-0.005956186
2015-07-27,-0.014232735
2015-07-28,0.0007604860000000001
2015-07-29,-0.006833675
2015-07-30,0.016820093
2015-07-31,-0.00526373
2015-08-03,-0.013605368
2015-08-04,0.000766895
2015-08-05,0.006124921
2015-08-06,-0.01065382
2015-08-07,-0.004615356
2015-08-10,-0.002318378
2015-08-11,0.0
2015-08-12,-0.01704157
2015-08-13,0.001575402
2015-08-14,-0.003933258
2015-08-17,-0.006318444
2015-08-18,-0.005564991
2015-08-19,-0.015188403999999999
2015-08-20,-0.0032454309999999996
2015-08-21,-0.026059771000000002
2015-08-24,-0.038462004
2015-08-25,0.043479446
2015-08-26,0.005831958000000001
2015-08-27,-0.0033126540000000004
2015-08-28,0.027431256
2015-08-31,0.008091218
2015-09-01,-0.008829484
2015-09-02,0.005668638
2015-09-03,0.000805796
2015-09-04,-0.012872647
2015-09-07,-0.001629327
2015-09-08,0.003263972
2015-09-09,0.043937931
2015-09-10,-0.010911243999999999
2015-09-11,0.000788651
2015-09-14,0.00236219
2015-09-15,-0.007856041
2015-09-16,0.011876417
2015-09-17,0.017214929
2015-09-18,-0.002307678
2015-09-21,-0.021588767000000002
2015-09-22,0.005516755999999999
2015-09-23,-0.02272839
2015-09-24,-0.005612154
2015-09-25,0.004031584
2015-09-30,0.002409625
2015-10-01,0.019230658
2015-10-02,-0.005503745
2015-10-05,0.002371529
2015-10-06,0.007887029
2015-10-07,0.014867523999999998
2015-10-08,-0.002313016
2015-10-12,0.013136855
2015-10-13,-0.003813248
2015-10-14,-0.0038296909999999997
2015-10-15,0.014604696
2015-10-16,-0.0037872490000000003
2015-10-19,0.0030405840000000003
2015-10-20,0.0
2015-10-21,-0.006823318
2015-10-22,0.0
2015-10-23,0.006108068
2015-10-26,0.010171371
2015-10-27,-0.005422999
2015-10-28,-0.007007844
2015-10-29,-0.007059134
2015-10-30,-0.00158108
2015-11-02,0.0015835839999999999
2015-11-03,0.015797873
2015-11-04,0.019439772
2015-11-05,-0.002288432
2015-11-06,-0.019877968
2015-11-09,-0.007020597
2015-11-10,-0.011781886
2015-11-11,-0.011924213000000001
2015-11-12,0.001608455
2015-11-13,-0.010440986
2015-11-16,-0.007305518
2015-11-17,0.019622839
2015-11-18,-0.015236013
2015-11-19,0.014658641000000002
2015-11-20,0.0
2015-11-23,0.004815623
2015-11-24,-0.010384468
2015-11-25,0.0
2015-11-26,0.013720735
2015-11-27,-0.013535024
2015-11-30,-0.012105198999999999
2015-12-01,0.019606794
2015-12-02,-0.001602012
2015-12-03,0.001604582
2015-12-04,-0.010415886
2015-12-07,0.012144392
2015-12-08,-0.016000105
2015-12-09,-0.012193777
2015-12-10,-0.003292968
2015-12-11,-0.011560571
2015-12-14,-0.007519135
2015-12-15,0.000842445
2015-12-16,0.015139447
2015-12-17,0.011598869
2015-12-18,-0.004914221
2015-12-21,-0.0016474460000000001
2015-12-22,0.00247332
2015-12-23,0.0016460939999999999
2015-12-24,0.004926326
2015-12-25,0.006535598
2015-12-28,-0.0024351729999999997
2015-12-29,-0.007323351999999999
2015-12-30,-0.007377379
2015-12-31,0.003303848
2016-01-04,-0.019753961
2016-01-05,-0.008395376
2016-01-06,-0.01016133
2016-01-07,-0.018819011
2016-01-08,0.0017430770000000002
2016-01-11,-0.015666498
2016-01-12,-0.000882835
2016-01-13,0.011503553
2016-01-14,-0.00787437
2016-01-15,0.0
2016-01-18,0.007054306
2016-01-19,0.00262709
2016-01-20,-0.023579819
2016-01-21,-0.001788291
2016-01-22,0.013439356000000001
2016-01-25,0.017683581
2016-01-26,-0.009556663
2016-01-27,0.004385479
2016-01-28,0.0052404140000000005
2016-01-29,0.025195948
2016-01-30,0.009321791999999999
2016-02-01,0.0
2016-02-02,-0.003357365
2016-02-03,-0.00674129
2016-02-15,0.000848876
2016-02-16,0.021186071
2016-02-17,-0.004979479
2016-02-18,0.01584791
2016-02-19,-0.000821694
2016-02-22,-0.00082237
2016-02-23,0.0008230469999999999
2016-02-24,-0.009038384
2016-02-25,0.013266297
2016-02-26,0.0024551029999999997
2016-03-01,0.009796361
2016-03-02,0.008083176
2016-03-03,0.009623535
2016-03-04,0.002382951
2016-03-07,0.0
2016-03-08,-0.000793046
2016-03-09,0.0007936760000000001
2016-03-10,0.002377286
2016-03-11,0.004743296
2016-03-14,0.007081356
2016-03-15,-0.014845019
2016-03-16,0.008724871
2016-03-17,0.011006162
2016-03-18,0.006220509
2016-03-21,-0.001545062
2016-03-22,-0.003096715
2016-03-23,-0.000777037
2016-03-24,0.0
2016-03-25,-0.004662215999999999
2016-03-28,0.0007812839999999999
2016-03-29,-0.007020597
2016-03-30,0.016497213
2016-03-31,-0.0007734339999999999
2016-04-01,-0.011599644
2016-04-06,-0.023475209
2016-04-07,-0.004005966
2016-04-08,0.009654493
2016-04-11,0.0039836179999999995
2016-04-12,-0.000794305
2016-04-13,0.017473737
2016-04-14,0.0031233109999999997
2016-04-15,0.0
2016-04-18,-0.006225354000000001
2016-04-19,-0.003914991
2016-04-20,-0.014938379
2016-04-21,0.004788725
2016-04-22,0.003970965999999999
2016-04-25,0.0007917919999999999
2016-04-26,0.003952130999999999
2016-04-27,-0.001574261
2016-04-28,-0.015772964
2016-04-29,-0.01281984
2016-05-03,-0.01379868
2016-05-04,-0.010700703999999998
2016-05-05,0.001665266
2016-05-06,-0.008306661
2016-05-09,0.0
2016-05-10,0.005025352
2016-05-11,-0.002500112
2016-05-12,-0.0008361110000000001
2016-05-13,-0.010868758000000001
2016-05-16,0.0076081180000000005
2016-05-17,0.007550671
2016-05-18,-0.00166665
2016-05-19,-0.005004398
2016-05-20,0.0058684819999999995
2016-05-23,0.033333528
2016-05-24,-0.010484967
2016-05-25,0.010596066999999999
2016-05-26,0.0024194629999999997
2016-05-27,0.0072408690000000005
2016-05-30,0.008785708
2016-05-31,0.0
2016-06-01,0.008709192
2016-06-02,0.0
2016-06-03,0.002354893
2016-06-04,0.00156563
2016-06-06,0.0015631829999999999
2016-06-07,0.013270879
2016-06-08,0.005393759000000001
2016-06-13,-0.022987743999999997
2016-06-14,0.006274175
2016-06-15,0.0015583079999999998
2016-06-16,-0.014008411
2016-06-17,0.011049612
2016-06-20,0.0070260819999999995
2016-06-21,0.003877353
2016-06-22,0.003087735
2016-06-23,-0.002309573
2016-06-24,-0.026234547999999996
2016-06-27,0.010302191
2016-06-28,0.00392113
2016-06-29,0.010937377
2016-06-30,0.01159248
2016-07-01,0.012222418999999998
2016-07-04,0.0007553389999999999
2016-07-05,-0.0030173120000000003
2016-07-06,-0.018155125
2016-07-07,0.012327818999999999
2016-07-11,0.019787197
2016-07-12,0.008953875
2016-07-13,0.000740255
2016-07-14,0.000739708
2016-07-15,0.011816211
2016-07-18,0.00948834
2016-07-19,0.001447325
2016-07-20,-0.0007226169999999999
2016-07-21,0.005058595
2016-07-22,-0.003595816
2016-07-25,-0.004327514
2016-07-26,0.005796791999999999
2016-07-27,0.004322958
2016-07-28,0.002903675
2016-07-29,-0.00724068
2016-08-01,0.010941078
2016-08-02,0.0
2016-08-03,-0.007936176999999999
2016-08-04,0.002180505
2016-08-05,0.010159695
2016-08-08,0.006466611999999999
2016-08-09,0.004995623
2016-08-10,0.002841389
2016-08-11,-0.009206714
2016-08-12,0.0035745829999999997
2016-08-15,0.002135466
2016-08-16,-0.005685176
2016-08-17,0.001429833
2016-08-18,-0.002141688
2016-08-19,-0.010014341999999999
2016-08-22,-0.007224983000000001
2016-08-23,0.01018926
2016-08-24,-0.0028823290000000003
2016-08-25,0.011560973
2016-08-26,0.0014288120000000002
2016-08-29,-0.000713387
2016-08-30,-0.0007138960000000001
2016-08-31,-0.008571221
2016-09-01,-0.005044075
2016-09-02,0.001448471
2016-09-05,0.016629978
2016-09-06,0.007824936999999999
2016-09-07,0.014113436000000002
2016-09-08,-0.003480058
2016-09-09,-0.016759389
2016-09-10,-0.014203665
2016-09-12,-0.007926404
2016-09-13,0.0
2016-09-14,-0.005809038000000001
2016-09-19,0.037253006
2016-09-20,-0.0014086889999999999
2016-09-21,0.004937367
2016-09-22,0.002105618
2016-09-23,0.007002362
2016-09-26,-0.01251789
2016-09-29,0.012676574
2016-09-30,-0.013213418000000001
2016-10-03,0.007048409
2016-10-04,0.00419783
2016-10-05,-0.0034833
2016-10-06,0.0027960570000000002
2016-10-07,-0.000697468
2016-10-11,-0.0027902070000000003
2016-10-12,0.011196906999999999
2016-10-13,-0.0076137340000000005
2016-10-14,-0.0034857290000000003
2016-10-17,0.0
2016-10-18,0.006997461
2016-10-19,0.0055587480000000005
2016-10-20,0.004147212
2016-10-21,-0.000688347
2016-10-24,0.0013776429999999998
2016-10-25,0.009628644
2016-10-26,-0.005450509
2016-10-27,-0.005478798000000001
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,-0.011708372
2016-11-03,-0.007665191
2016-11-04,-0.002809463
2016-11-07,0.014085263
2016-11-08,0.004860326
2016-11-09,-0.032480106
2016-11-10,0.028571287
2016-11-11,-0.027083082999999997
2016-11-14,0.0007138960000000001
2016-11-15,-0.002853547
2016-11-16,0.001430856
2016-11-17,0.0028576240000000004
2016-11-18,0.002847836
2016-11-21,0.001420695
2016-11-22,0.013475813
2016-11-23,0.004897738
2016-11-24,-0.005570363
2016-11-25,-0.0007003980000000001
2016-11-28,0.005605491999999999
2016-11-29,-0.001393964
2016-11-30,0.000697955
2016-12-01,0.004184808
2016-12-02,-0.011111378
2016-12-05,-0.001404731
2016-12-06,0.012658741999999999
2016-12-07,0.0
2016-12-08,0.012500501
2016-12-09,0.003428347
2016-12-12,-0.004100276
2016-12-13,0.001371329
2016-12-14,0.002056551
2016-12-15,-0.00136822
2016-12-16,-0.009589081999999999
2016-12-19,-0.006223523000000001
2016-12-20,-0.0013920229999999998
2016-12-21,-0.000696982
2016-12-22,-0.012551203
2016-12-23,-0.003531667
2016-12-26,0.003544184
2016-12-27,-0.0007063330000000001
2016-12-28,0.012012888999999999
2016-12-29,-0.004887483
2016-12-30,0.007718979
2017-01-03,0.001392993
2017-01-04,-0.000695528
2017-01-05,0.009046544
2017-01-06,0.002069315
2017-01-09,-0.002753389
2017-01-10,-0.0006902480000000001
2017-01-11,0.0
2017-01-12,0.010359272
2017-01-13,-0.007518488
2017-01-16,-0.008264266
2017-01-17,0.004165764000000001
2017-01-18,-0.002073443
2017-01-19,-0.002772469
2017-01-20,0.002780177
2017-01-23,0.008315805
2017-01-24,0.007559822
2017-02-02,-0.00545637
2017-02-03,-0.0006859860000000001
2017-02-06,0.0054900719999999995
2017-02-07,0.000682709
2017-02-08,0.002095574
2017-02-09,0.0034842709999999997
2017-02-10,0.011110641000000001
2017-02-13,0.002061031
2017-02-14,0.0034269559999999997
2017-02-15,0.009561473000000001
2017-02-16,-0.006088011
2017-02-17,-0.0013623729999999998
2017-02-18,0.0020455779999999997
2017-02-20,-0.005442715999999999
2017-02-21,0.002052574
2017-02-22,0.0006822760000000001
2017-02-23,-0.002728784
2017-02-24,0.0006836769999999999
2017-03-01,-0.010935982
2017-03-02,0.002764615
2017-03-03,-0.006202845
2017-03-06,0.0006931589999999999
2017-03-07,0.0041576370000000005
2017-03-08,0.005521601
2017-03-09,-0.010981013000000001
2017-03-10,-0.00069364
2017-03-13,0.006944346999999999
2017-03-14,0.006896455
2017-03-15,-0.002055384
2017-03-16,0.01304063
2017-03-17,0.0027102959999999996
2017-03-20,-0.000675362
2017-03-21,0.012846643
2017-03-22,-0.009345963
2017-03-23,0.002020623
2017-03-24,-0.001344365
2017-03-27,-0.0006730880000000001
2017-03-28,0.000673541
2017-03-29,-0.0033669570000000003
2017-03-30,-0.001352248
2017-03-31,-0.0027051040000000003
2017-04-05,0.01289022
2017-04-06,-0.003348914
2017-04-07,-0.004033414
2017-04-10,0.001350423
2017-04-11,-0.004044285999999999
2017-04-12,0.002030355
2017-04-13,0.004727387
2017-04-14,-0.011425478000000001
2017-04-17,0.0006794939999999999
2017-04-18,0.0
2017-04-19,-0.010869115
2017-04-20,0.0
2017-04-21,0.009615563
2017-04-24,0.0020398670000000003
2017-04-25,0.009504597
2017-04-26,0.0026902479999999997
2017-04-27,-0.0006703789999999999
2017-04-28,0.000670829
2017-05-02,0.00871947
2017-05-03,0.0046535909999999995
2017-05-04,0.001324505
2017-05-05,-0.0066092930000000005
2017-05-08,0.007318292
2017-05-09,0.003302465
2017-05-10,0.0039496159999999995
2017-05-11,0.003278645
2017-05-12,-0.0026146389999999998
2017-05-15,0.0026214940000000003
2017-05-16,0.0
2017-05-17,-0.0026146389999999998
2017-05-18,-0.005241509
2017-05-19,-0.000658455
2017-05-22,0.002635556
2017-05-23,0.003945908
2017-05-24,-0.000656052
2017-05-25,0.009174488
2017-05-26,-0.0006490490000000001
2017-05-31,-0.005848168000000001
2017-06-01,0.005229279
2017-06-02,0.003900823
2017-06-03,0.002590931
2017-06-05,0.007751249
2017-06-06,-0.000640728
2017-06-07,0.0
2017-06-08,0.00384828
2017-06-09,-0.0031948470000000002
2017-06-12,-0.010896716
2017-06-13,0.0012955739999999999
2017-06-14,-0.005177049
2017-06-15,0.000650315
2017-06-16,0.010402684
2017-06-19,0.010940236
2017-06-20,0.011456647
2017-06-21,0.001259489
2017-06-22,0.002514391
2017-06-23,-0.000628082
2017-06-26,0.021329993
2017-06-27,-0.001227931
2017-06-28,-0.009224966999999999
2017-06-29,0.001240888
2017-06-30,-0.0030997729999999997
2017-07-03,0.000621602
2017-07-04,-0.005592341999999999
2017-07-05,0.009374868
2017-07-06,-0.004335143
2017-07-07,-0.005597222
2017-07-10,0.005003626
2017-07-11,0.01493474
2017-07-12,0.0
2017-07-13,0.007971015
2017-07-14,-0.001825341
2017-07-17,0.001828679
2017-07-18,0.0024319579999999997
2017-07-19,0.003641825
2017-07-20,-0.000604314
2017-07-21,-0.006655565
2017-07-24,0.002436296
2017-07-25,0.001823124
2017-07-26,-0.003639613
2017-07-27,0.010347617
2017-07-28,-0.01084377
2017-07-31,-0.000612853
2017-08-01,0.0055314330000000005
2017-08-02,0.008558485
2017-08-03,-0.003636216
2017-08-04,0.001824743
2017-08-07,0.007285678
2017-08-08,-0.0006027480000000001
2017-08-09,-0.009046678
2017-08-10,-0.006696158000000001
2017-08-11,-0.004289045
2017-08-14,-0.0061536
2017-08-15,0.006810872
2017-08-16,-0.00368989
2017-08-17,0.00802437
2017-08-18,-0.006123455
2017-08-21,-0.001232237
2017-08-22,0.009870055
2017-08-23,-0.001221699
2017-08-24,0.009786913000000001
2017-08-25,0.001817007
2017-08-28,-0.001813711
2017-08-29,-0.003028344
2017-08-30,0.004860069
2017-08-31,0.003022852
2017-09-01,0.0006027480000000001
2017-09-04,-0.001807156
2017-09-05,0.001206952
2017-09-06,-0.0042192390000000005
2017-09-07,-0.004237116
2017-09-08,0.005470900999999999
2017-09-11,-0.001813711
2017-09-12,0.0036340129999999997
2017-09-13,-0.006638234
2017-09-14,0.000607509
2017-09-15,0.0
2017-09-18,0.009714236999999999
2017-09-19,-0.004810389
2017-09-20,-0.006646256
2017-09-21,0.006082476999999999
2017-09-22,-0.013301901000000001
2017-09-25,-0.00796537
2017-09-26,-0.008029326
2017-09-27,0.004981119
2017-09-28,-0.003717323
2017-09-29,0.0031093270000000003
2017-09-30,0.006819316999999999
2017-10-02,0.0036944340000000003
2017-10-03,0.0
2017-10-05,0.004294308
2017-10-06,0.003055613
2017-10-11,0.015833701000000002
2017-10-12,0.00959194
2017-10-13,-0.001781402
2017-10-16,0.005353742
2017-10-17,-0.00236677
2017-10-18,0.0035585770000000003
2017-10-19,0.003547281
2017-10-20,-0.004123646
2017-10-23,-0.000591343
2017-10-24,-0.001183385
2017-10-25,-0.000592394
2017-10-26,-0.0011854889999999999
2017-10-27,0.000593448
2017-10-30,0.007711577
2017-10-31,0.002942787
2017-11-01,-0.001173661
2017-11-02,-0.003525121
2017-11-03,-0.0011805160000000002
2017-11-06,0.001772207
2017-11-07,0.00530326
2017-11-08,-0.004102999
2017-11-09,-0.006475449
2017-11-10,0.001777181
2017-11-13,-0.0029567129999999997
2017-11-14,-0.0017792889999999999
2017-11-15,-0.010100607
2017-11-16,0.003601295
2017-11-17,0.008970932
2017-11-20,-0.004149213
2017-11-21,0.008929546
2017-11-22,0.004719571
2017-11-23,0.000587175
2017-11-24,-0.000586831
2017-11-27,-0.011744817
2017-11-28,-0.006535686999999999
2017-11-29,0.001196124
2017-11-30,-0.017323081
2017-12-01,0.004255146
2017-12-04,0.003631814
2017-12-05,-0.007840455
2017-12-06,-0.017021941999999998
2017-12-07,0.000618404
2017-12-08,0.0
2017-12-11,0.0074162659999999995
2017-12-12,-0.006748198
2017-12-13,0.00061764
2017-12-14,0.009258888
